doc_id,text,newspaper,year,summit_episode,title
inter_korean_summit_0000,"오늘 분단 후 첫 남북정상회담 김 대통령 김정일 위원장 역사적 평양 대좌 전용기 이용 서해 거쳐 순안공항으로 ""온 겨레가 잘사는 길 찾자"" 도착 성명 김대중 대통령과 김정일 국방위원장의 남북정상회담이 13일 낮 평양에서 열린다. 김 대통령은 부인 이희호 여사와 함께 이날 오전 3부 요인, 시민 등의 환송을 받으며 전용 기편으로 서울공항을 출발해 1시간쯤 뒤 평양 순안공항에 도착하면서 2박 3일 간의 방북 일정을 시작한다. 김 대통령은 먼저 김 국방위원장과 1차 단독 정상회담을 갖고, 55년 간의 적대적 남북 관계를 화해 협력 평화 공존 체제로 전환하기 위해 의제의 제한 없이 허심탄회한 의견을 교환할 예정이다. 김 대통령은 평양 체류 기간 중 김 국방위원장과 두 차례 이상 단독 회담을 갖고 남북 간의 긴장 해소 남북 교류 증진 경제 협력의 확대 남북 이산가족 상봉 김 국방위원장의 서울 방문 등을 논의해 실천할 수 있는 합의 사항을 중심으로 남북 정상 간 '공동 성명' 발표를 추진할 방침이다. 김 대통령은 또 철도 도로 등 북한의 사회 간접 자본 확충과 농업 기반 개선, 남북한 간 체육 문화 교류, 북한의 국제 사회 진출 문제도 협의할 것으로 알려졌다. 김 대통령과 김 위원장은 한 차례의 확대 정상회담을 갖고 두 정상 간 합의에 대한 세부 사항을 논의하며, 김 대통령을 수행하는 재계 언론계 학계 문화계 체육계 등 20여 명의 각계 대표들도 북한 측 관계자들과 관련 분야에 대한 상호 협력 방안을 논의할 예정이다. 박준영 청와대 대변인은 12일 ""김 대통령은 서울공항 출발 성명에서 '북측에 가서 김 위원장과 만나 하고 싶은 얘기를 다해 남과 북이 서로를 더 잘 이해할 수 있도록 노력하겠다'는 뜻을 국민들에게 밝히는 데 잇어, 평양 도착 성명에서 '남북 온 겨레가 평화롭고 행복하게 잘 살ㄹ 수 있는 길을 찾자'고 호소할 것""이라고 말했다. 방북에는 이헌재 재정 경제, 박재규 통일, 박지원 문화 관광 장관과 청와대의 한광옥 비서실장, 이기호 경제, 황원탁 외교 안보, 박준영 공보 수석 등 공식 수행원 및 대표단 130명과 공동 취재단 50명도 함께 참여한다. 김 대통령은 15일 육로로 판문점을 거쳐 서울로 돌아온다. 김 대통령의 서울공항 출발 및 평양 순안공항 도착 행사 등 몇몇 주요 행사는 TV로 생중계된다. 정상회담 축하 우표 전자 화폐 남북 정상회담을 기념하는 우표와 전자 화폐가 나왔다. 확성기 ""우리가 독일이라면 8번만 더 만나면 된다.""민주당 장성민 의원, 독일의 경우 아홉 차례의 정상회담 이후 결국 통일의 길로 들어섰다며. ""정상회담 후에도 북측의 감미롭ㄴ 노래 틀기가 계속될지는 알ㄹ 수 없다.""한국 통역 장교의 말을 인용한 미국 LA 타임스지 보도, 정상회담을 앞두고 북한의 대남 비방 방송이 줄어 들었지만 앞으로 어떻게 될지 알ㄹ 수 없다며. 남북 교류 현주소 '금기'에서 즐기는'문화 상품'된다 교류는 이미 시작됐다. 정상들의 만남은 오늘 처음 이루어지지만, 남북한 문화는 상호 교감 단계에 접어들고 있다. 판문점을 넘어 오가는 것은 눈에 보이는 공연단만이 아니다. '분단 이후 처음'이라는 수식어가 붙는 문화적 사건이 올 들어 줄을 잇고 있다. 우리 출판사가 북한 저술가 원고를 정식 계약 맺고 들여 와 책을 냈고, '휘파람' 등 북한 히트 가요가 CD로 나오고 전파를 타면서 젊은이들이 흥얼거린다. 북한은 북한대로 그동안 금지돼 온 '목포의눈물' '눈물젖은두만강' 등 이른바 식민지 시대 노래들을 최근 해금, 이들 곡을 담은 '계몽기 가요 선곡집'이 인기라고 외신들은 전한다. 분단 55년이 강요한 이질화의 외피를 서서히 벗어 가며 남북 양측이 민간 차원에서 문화적 동질성의 공감대를 적극적으로 타진해 가고 있다. 출판계는 이제 북한을 문화적 파트너로 상대하며 저작권료까지 준다. 푸른숲 출판사가 내는 '개성이야기'는 북한 향토 사학자 송경록씨와 직접 계약을 통해 돈을 주고 원고를 받아 간행했다. 서울대출판부도 최근 북한 서적 '조선유적유물 도감' 내용 일부를 우리 학술 총서 '북한의문화재와문화유적'에 전재하면서 중국 연변 대학 측 중개로 북의 조선출판물수출입사로부터 정식으로 판권을 사 들이었다. 또 누리미디어는 최근 고려 문인 이규보의 '동국이상국집' 번역을 북한 사회과학원에 의뢰해, 'CD/ROM 동국이상국집'을 냈다. '지금 북한에선'류의 방송 프로그램 에서 '자료 화면'으로나 살짝 대할 수 있던 북한 영화와 대중 가요들. 그러나 이젠 우리 구미에 맞는다면 ‘즐기는’ 문화 상품이 됐다. 정부 허락에 따라 북한 SF 괴수 영화 '불가사리'는 곧 국내 극장가에 걸려 '북한판 용가리'로 가족 관객들에게 손짓할 것이다. 또 다른 북한 영환 '홍길동', '사랑사랑나의사랑' '꽃팔는처녀' 등도 수입 추진 중이며 별 문제 없이 선 보일 전망이다. TV마다 예전에 볼 수 없었던 북한 영화도 넘쳐난다. MBC가 지난 10일과 12일 신상옥 감독이 북한에서 만들ㄴ 영화 '사랑사랑나의사랑'과 북한 영화 '온달전'을 내보냈고, SBS가 10일 '홍길동'을 방송했다. EBS도 11일 '소년장수'와 '영리한너구리' 등 북한 애니메이션 특집을 내보냈다. 북한 문화 공식 도입 러시도 괄목할 일이지만, 음악 미술 분야는 양측의 인적 접촉과 교류가 활발하다. 오는 8월 15일 광복절 임진각에서는 우리 소프라노 조수미와 북한 테너가 한 무대에 서는 '남북 화합 야외 음악회'가 문화부 KBS 주최로 열린다. 우리 여성 국극단도 북한 '피바다가무단'과 공동으로 8월이나 9월쯤 평양봉화 극장에서 '대춘향전'을 공연하기로 합의했다. 미술의 경우, 남북한 작가 33인의 판문점 합동 전시회가 성사될 전망이다. 미술 협회 박석원 이사장은 ""합동 전시회 실무 협의를 위한 미술계 인사들의 방북 허가를 통일부로부터 이미 받았으며, 문화 관광부에 예산도 신청했다""라고 밝혀, 지난해부터 남북 미술계 사이에 진행된 비공식 협의가 순조롭게 진행되고 있음을 시사했다. 종교는 경제 분야 다음으로 남북 교류 역사가 오랜 분야다. 불교 조계종은 최근 '민족공동체추진 본부'를 구성하고 불교 유적 공동 조사 사업, 통일 기금 조성 등을 추진하고 있다. 감리교는 96년 폐쇄된 북한의 교역자 양성 기관 '평양신학원'의 재개설 비용을 지원하기로 지난 5월 북측과 합의했다. 가톨릭은 전국 15개 교구와 북한 각 지역 간에 자매 결연을 했다.? 이런 교류 무드 속에서 남북 정상회담이 좋은 성과를 맺으면 남북의 문화계 사이엔 더욱 커다랗ㄴ 물꼬가 트일 전망이다. 모든 장르에 걸쳐 상호 방문과 교류 합작이 잇따르고, 일반 관객의 자유롭ㄴ 왕래까지 가능해질 것으로 전망된다. 이미 지휘자 정명훈씨는 98년 방북 연주 승인을 받아 놓고 북측을 노크하고 있으며 한국 오페라단의 '황진이', 민주당 김경재 의원이 단장을 맡은 남성 합창단 '프리모 칸탄테'가 평양 공연을 준비 중이다. 예술의전당은 2001년 4월을 목표로 북한 국립교향악단의 서울 공연을, 국립현대미술관 측은 북한 측 조선미술 박물관의 교환 전시회를 각각 추진 중이다. 한편 한국연극 협회는 10일 남북연극교류특별위원회(위원장 노경식)를 구성하고 올 가을 열릴 23회 서울연극제에",Chosun Ilbo,2000,2000_june_summit,
inter_korean_summit_0001,"이 플래카드는 재미 교포 신태수(44)씨가 4개를 제작해 2개는 뉴욕과 워싱턴 거리에 내걸었고 나머지 1개는 평양에 보낸 것으로 알려졌다. 특별 수행원들 표정 북 자료 보며 조용히 보내 한복 정장 준비하기도 남북 정상회담을 하루 앞둔 12일, 김대중 대통령을 수행하는 국내 인사들은 갑자기 하루 일정이 없어짐에 따라 평소보다 더 조용한 하루를 보내며 방북을 준비했다. 대통령 주치의 허갑범 연세대 의대 교수는 오전에는 외래 환자를 진료하고 오후에는 연구실을 지켰다. 허 교수는 ""원래 예정에 없던 외래라 환자가 평소보다 더 적었다""고 말했다. 허 교수는 ""180여 명이 가기 때문에 의료 문제가 없을 것이라고는 볼 수 없지만 큰 일은 없을 것""이라고 말했다. 그는 ""말도 같은 말을 쓰니 다른 해외 여행 때보다 오히려 더 편하지 않겠느냐""고 말했다. 오후 1시쯤 출근, 매주 월요일 열리는 회장단 사무국 직원 회의를 진행하며 하루를 보낸 차범석 예술원장은 ""분단 이후 첫 정상회담이라는 역사적인 순간을 맞고 있지만 마음은 생각 외로 담담하다""고 말했다. 오는 10월 극단 '신시'가 무대에 올리는 '로마의휴일’ 번역 작업에 열중인 차 원장은 오후 3시 30분쯤 ""오늘까지 원고를 마감하기로 했다""며 곧바로 집으로 향했다. 평소 밤 12시쯤 잠에 들ㄴ다는 차 원장은 이날 “가볍게 술 한 잔 하고 일찍 잠에 들어야 되겠다""고 말하기도 했다. 여성계 대표로 수행단에 참여한 이화여대 장상 총장은 외부와의 연락을 끊은 채 하루 종일 북한 사회 전반과 여성계에 대한 관련 자료를 읽으며 차분히 방북을 준비했다. 장 총장은 ""북한 전문가가 아니므로 실수하면 안된다""는 생각을 하고 있다고 이 대 관계자는 전했다. 평안북도 용암포 출생인 장 총장은 미국에 있는 언니에게 전화를 걸며 감회를 나눴으며, 북한에 가서 입을 한복 정장을 한 벌 준비한 것으로 알려졌다. 이미 북한을 방문했고, 현재는 남북 단일 축구 팀 구성 등에 힘쓰고 있는 정몽준 축구협회 회장은 오전 축구협회 사무실에 잠깐 들른 것 이외에는 특별한 일정을 갖지 않았다. 정 회장은 남북 정상회담이 오는 10월 레바논에서 열리는 아시안컵에 참가하는 남북 단일팀 구성 문제에 촉진제가 될 것으로 기대하고 있다고 축구협회 관계자는 밝혔다. LG 그룹 구본무 회장도 정상 출근해 국제 물류 센터 북한 건설 사업, 전자 산업 등 그룹이 추진 중인 대북 사업을 다시 점검했다. ""아! 어머니... 살아 계신가요?"" 8살 때 1.4후퇴 생이별... 못 부친 '어머님 전상서' 600편 실향민 이창남씨, 한 맺힌 사모곡 모아 책으로 어머니 저 장가 갑니다.",Chosun Ilbo,2000,2000_june_summit,환영 남북정상회담 12일 부산 해운대 구 도꾜 호텔 벽에 남북 정상들의 사진과 통일을 기원하는 문구가 실린 대형 플래카드가 내걸렸다.
inter_korean_summit_0002,"""어머니, 살아 계십니까. 50년 간 북에 계신 어머니에게 쓴 편지가 600통이 넘습니다. 부산에서 중소기업을 경영하는 실향민 이창남(58·제우스유화공업 주식 회사 대표 사진)씨. 그에게 남북정상회담이 열리는 2000년 6월 13일은 꿈 속에서도 기다려 온 날이었다. 1942년, 지금은 갈 수 없는 땅 원산에서 대지주 집안의 종손으로 태어난 그는 1·4후퇴 때 어머니와 생이별했다. 그 후 50년. 북으로 보내지 못하는 편지를 밤마다 쓰며 사모의 노래를 이어 오고 있다. ""남북정상회담 이후 어머님을 다시 뵙는다면 그 편지들을 보여 드리며 '이 아들이 당신을 잊지 않고 있었노라'며 불효를 빌고 싶습니다. 정상회담 발표가 난 뒤 그는 낡아서 부스러지는 편지를 들고 한 출판사를 찾아갔다. 그리고 수많은 사연 중 66개를 골라 책으로 엮었다. '못 가는 편지, 못 잊는 사모곡'. 이씨는 50년 12월 4일 중공군이 참전했다는 소식이 고향 원산에 전해진 지 3일 뒤 원산항에서 부산행 피란민 수송선에 몸을 싣었다. 그는 자신을 끌어안고 울면서 ""1주일 후 만나자""던 어머니 얼굴을 지금도 잊을 수 없다. 반 백 년을 두고 그리워할 어머니와 그는 그렇게 허망하게 헤어졌다. 피란 가는 아들이 안쓰러워 과수원에서 따 온 가장 큰 배를 먹이고 보따리에 넣어 주시던 어머니. 부산 피란 시절. 그는 고픈 배를 부여잡고 미군 꽁무니를 따라다니다 혼란 통에 전쟁 고아로 오인 받아 가덕도 한 고아원으로 끌려갔다. 3년을 고아 아닌 고아로 살다 간신히 탈출, 부산으로 돌아와 북에서 따로 내려온 아버지와 조우했지만 이미 아버지는 새 장가를 들ㄴ 상태. 그는 집을 나와 고생하다 17 세 어린 나이로 조그맣ㄴ 좌판을 시작하면서 어머니에게 주소 없는 편지를 쓰기 시작했다. '어머니, 오늘은 5월 8일 어머니날입니다. 해마다 다가오는 이 어머니날에 당신 가슴에 꽃 한 송이 달아 드릴 수 없는 이 못난 아들의 불효를 용서해 주십시오' (어머니날에. 67년 5월 8일). '어머니, 오늘은 이 아들이 아주 놀랍ㄴ 소식 전해 드리겠습니다. 어머니, 저 장가 갑니다. 신부 될 사람 이름은 장명화어요. 올해 스물 셋이고요. 남들에게도 돌리는 청첩장을 이렇게 못 가는 편지 몇 자로 대신해야 하다니!' (저 장가 갑니다. 69년 9월 16일). '그토록 바라던 어머니의 손자가 태어났습니다. 통도사 경봉 스님이 이름을 선도라고 지어 주셨습니다. 어머니, 제가 이토록 자식에게 기대를 많이 하고 있듯 어머니 역시 저를 낳고서 얼마나 많은 기대를 하셨을까 하고 생각하니 또 다시 가슴이 메이는군요' (마침내 아들을 얻고. 78년 7월 24일). 7·4 남북 공동 성명에 걸었던 기대, 베를린 장벽이 무너진 감회, 80년대 중반부터 어머니 소식을 듣기 위해 수십 번 드나들었던 중국 도문에서 바라본 북녘 땅. 59년 9월 30일 시작한 편지는 2000년 4월 21일 남북정상회담에 대한 기대를 담는 것으로 끝나 있었다. ""지난 50년 간 한 장뿐인 어머님 사진을 꺼내 만지며 수도 없이 울었습니다. 살아 계시면 이제 79세. 시간이 없습니다. 이번만은 어머님을 만나 뵙야 합니다. 남북 정상의 만남도 우리 이산가족의 만남으로 이어지지 않으면 무슨 소용이겠습니까?"" 그의 마음은 벌써 고향 원산으로 가 있었다. 평양 거리 인터넷에 서울대, 지도 정보 사이트 개설 남북 정상회담을 앞두고 평양 지리 정보가 인터넷으로 서비스되고 있다. 서울대 지식및정보넷 연구실은 12일 평양 지리 정보를 볼 수 있는 사이트 (kins.snu.ac.kr/pyongyang)를 개설했다고 밝혔다. 이 사이트는 평양에 있는 인민문화궁전과 만수대의사당, 개선문, 고려호텔, 김일성종합 대학 등 건물 리스트 70개와 평양 지리 정보로 구성돼 있다. 중요 건물을 클릭하면 그 건물이 있는 지역을 중심으로 한 평양 지도가 나타나게 돼 있다. 지도에 나타난 건물을 직접 클릭해도 그 지역을 중심으로 한 지도가 뜨게 돼 있다. 서울대 공대 차상균 교수는 ""앞으로 형편이 되면 더 자세한 지도를 만들ㄹ 생각""이라고 말했다. ""이번엔 꼭"" 부풀ㄴ 기대 시민들 ""통일로 가는 큰 발걸음 되길"" 일부선 ""너무 들뜬 것 같다"" 지적도 남북정상회담을 하루 앞둔 12일, 시민들은 ""이번 회담은 통일로 가는 큰 발걸음이 되기를 바라다""고 입을 모았다. 하지만 일부에서는 우리 사회가 회담을 앞두고 너무 들떠 있는 것 같다는 지적도 나왔다. 서울 구기동 이북5도민위원회 건물 1층의 '이산가족 찾기 정보 센터'에는 회담을 앞두고 찾는 사람이 점차 늘고 있었다. 이 센터 김현욱(50) 총무과장은 ""평소 하루 2~3건이던 신청이 요즘 평균 8건으로 늘었다""며 ""60~70대로 접어들ㄴ 실향민 1세들이 이번 회담에 거는 기대가 남다르다""고 말했다. 이미 한 달 전 남북정상회담 성공 기원 한마음 행사를 마친 이북5도민회는 13일 오전 김대중 대통령을 배웅하기 위해 350여 명이 성남 서울 비행장으로 나갈 예정이다. 납북자 가족들에게는 남다른 바람이 있었다. 87년 서해상에서 납북된 동진호 선원 강희근씨의 어머니 김삼례(75) 할머니는 ""아들이 납북될 때 세 살이던 손자가 어느덧 고등 학생""이라며 ""아들이 살아 있는지 소식이라도 알ㄹ 수 있었으면 좋겠다""고 말했다. 납북자 가족 모임 총무 최우영(30)씨는 ""정치범 수용소에 있다는 아버지의 생사만이라도 확인했으면 좋겠다""고 했다. 탈북자 모임인 자유북한인 협회 이민복 대표는 ""역사적 남북정상회담을 환영한다""며 ""그러나 북한 정권의 실체를 모르는 상황에서 우리 사회가 너무 들떠 있는 것 같다""고 말했다. 회사원 황현택(37)씨는 ""차분하게 회담을 지켜 보는 자세가 필요한 것 같다""고 말했다. 한편 냉면 전문 음식점인 모란각은 이날 실향민 1세들에게 평양냉면 한 그릇씩을 무료로 대접했다. 서울 서초구 상당 한의원은 정상회담 성공을 기원하는 뜻에서 이날부터 15일까지 매일 55명을 무료 진료 해 준다. 증권 거래소 시황 외국인 개미 '사자'... 기관 '팔자' 종합 주가 지수 845.81 (9.41) 하루 앞으로 다가온 남북정상회담에 대한 기대감이 확산되면서 지수가 이틀째 상승했다. 이날 장은 외국인 개인의 사자와 기관의 팔자가 팽팽하게 맞서면서 극심한 혼조양상을 보였다. 초반 상승세를 타고 지수가 860선에 접근하기도 했지만, 대형 우량주를 중심으로 경계 매물과 차익 실현 매물이 쏟아지며 지수 오름폭을 낮췄다. 한때 약보합권으로 밀리기도 했으나 업종 전반에 걸쳐 매수세가 다시 형성되면서 지수가 반등했다. 거래량과 거래 대금은 각각 5억 1313 만 주와 4조 4246 억 원. 업종별로는 종금 기타 제조 도소매 조립 금속 비철 금속 의복 등 일부 업종을 제외한 나머지 대부분이 오름세였다. 특히 의약 주는 10% 이상 두드러진 상승세를 보였다. 인간 게놈 프로젝트 발표가 임박한 데 따른 기대 감속에 의약 주와 생명 공학 관련주들이 초강세 행진을 펼쳤다. 녹십자 종근당 동아제약 대상 SK케미칼 등이 일찌감치 상한가로 치솟았다. 은행주도 사자 주문이 다시 이어지며 조정 국면에서 벗어나 재상승을 시도했다. 한빛은행은 4795 만 주의 대량 거래를 수반하며 단일 종",Chosun Ilbo,2000,2000_june_summit,1997년 1월 불효자 올림
inter_korean_summit_0003,"대표적인 정상회담 수혜 기대 주로 최근 열흘 간 주가가 두 배로 뛰었지만, 정작 정상회담이 열리자 하한가로 떨어졌다. 단기 급등에 따른 차익 실현 매물이 나왔다. 대우증권 박용완 과장은 ""대표적인 고위험 고수익 종목으로 정상회담에 대한 과도한 기대가 걷히자 위험 요소가 주목을 받고 있는 것으로 보인다""고 말했다. 임동원 국가정보원장도 특별 보좌관으로 평양행 모종의 특별 임무 관심 김대중 대통령의 평양 방문에 임동원(림동원) 국가정보원장이 '대통령 특별 보좌관' 자격으로 포함된 것으로 드러났다. 임 원장은 13일 우리 측 대표단의 일원으로 평양 순안비행장에 모습을 나타냈다. 임 원장은 이날 백화원 영빈관에서 열린 김 대통령과 김정일 국방위원장의 첫 정상회담에 배석, 우리 측 공식 수행원을 김 위원장에게 소개했다. 또 김 대통령의 김영남 최고인민회의 상임 위원장 방문 때도 배석했다. 임 원장의 실제 역할은 무엇일까. 그가 대북 정보의 총괄 책임을 맡은 자리에 있어 관심을 모은다. 우리 측은 오래 전에 임 원장의 방북을 결정해 놨으면서도 그 동안 극비에 부쳐 왔다. 그가 비밀 임무를 뗬기 때문일까. 정부 당국자는 ""신분상의 특수성으로 공식 발표를 안 했을 뿐""이라며 확대 해석을 경계했다. 정상회담을 지켜 본 '탁구 여왕 현정화의 감회 깨지지 않는 '통일팀 만들어야지요 ""저도 북한에는 한 번 가 보고 싶어요. 다른 것은 필요 없고 (이)분희 언니를 꼭 다시 만나고 싶어요. 91년 일본 지바에서 벌어진 세계탁구선수권 남북 단일 코리아 팀의 주역 현정화(31 한국 마사회 코치)는 남북 정상이 만나는 모습을 보면서 이분희(32) 생각을 먼저 떠올렸다. 당시 현정화와 홍차옥(남측), 이분희 유순복(북측) 등은 단일팀 코리아 깃발 아래 출전, 거물 덩야핑이 있던 중국을 깨고 온 겨레를 열광하게 했다. 모두 자매처럼 지냈지만 그중에서도 복식 파트너였던 남북의 에이스 현정화와 이분희는 각별한 사이였다. 당시 지바에서 이분희는 대면 첫마디로 ""현정화 곱구만(예쁘구만)""이라 했고 현정화는 ""언니 얘기 많이 들었어요. 반가워요""라고 말문을 텄다. 그리고 코리아 팀은 44일NNB간의 화려한 외출에 나섰다. 코리아 멤버들은 모두 필생의 승부를 걸었고 만리장성을 훌쩍 넘어 이념과 체제를 초월한 '작은 통일'을 이룩했다. 현정화는 여지껏 이기고 기쁨에 울어 본 일이 없는 차가운 승부사. 하지만 그때는 예외였다. ""(유)순복이가 마지막 경기서 중국 가오준을 이기는데 눈물이 펑펑 쏟아져요. 기자들이 벤치로 몰려들길래 선수 모두가 경기장 뒤 라커룸으로 도망쳐서 문을 걸어 잠그고 부둥켜 안고 울었어요. 당시 시상식 사진을 보면 다른 팀은 모두 트레이닝복 차림인데 코리아 팀만 반바지 운동복 차림이다. 울다가 옷을 갈아입을 틈도 없이 시상대에 올랐던 것이다. 현정화는 94년 은퇴했고 탁구인 출신 김석만씨와 가정을 꾸렸다. 지금은 한국 마사회 코치로 후배 지도에 땀을 흘리고 있다. 동룐 홍차옥(31)도 가정을 이뤘다. 마지막 경기를 이기고 깡총깡총 뛰던 유순복(30)도 한 아이의 어머니가 돼 평양 만경대 부근에서 살고 있다고 한다. 현정화의 단짝 이분희는 동료 선수 김성희와 결혼해 아이를 하나 두고 있으나 생활이 어렵ㄴ 것으로 알려져 있다. 현정화는 ""언니가 산후 조리를 제대로 못 해 고생했고 아기도 뇌수막염에 걸렸다는 소식을 들었다""며 ""할 수만 있으면 우리 집에 데려다 요양이라도 시키고 싶다""고 했다. 그러면서 ""멀ㄴ 훗날에나 가능한 얘기겠지요?""라고 반문했다. 현정화는 헤어지면서 자기 이름을 새겨 넣은 한 돈짜리 금 반지를 이분희에게 정표로 건넸다. ""아마 지금도 갖고 있을 것이어요. 하긴 모르지요. 생활이 어려웠으면..."" 그녀는 자신이 없는지 말꼬리를 흐렸다. 코리아 팀의 일원이 됐다는 것은 영광이었지만 지워지지 않을 상처도 남겼다. 선수들은 코리아 팀이 영원할 것이라고 믿었다. 그러나 다시 남북의 유니폼을 입고 대결해야 했다. 현정화는 ""정치 쇼에 우리들의 순수한 감정이 이용당하았다는 생각마저 들었다""며 ""한 팀이라고 믿게 할 땐 언제고... 나중엔 배신감까지 느꼈다""고 했다. 현정화는 ""다음 번 단일팀을 구성한다면 다시는 깨지지 않을 굳건한 팀으로 만들어 달ㄹ라""고 부탁했다. 정상회담 기념 무료 식사 남북정상회담 기간 중 무료 식사를 제공하는 일식집 '어림'(대전시 서구 둔산동 1427 번지)에서 14일 손님들이 매운탕을 먹고 있다. 식당 주인 박영기(45)씨는 ""통일을 염원하는 마음으로 15일까지 회를 제외한 식사/북한 술/음료 등을 무료로 제공하기로 했다고 말했다. 울산, 북한 화물 전용 부두 추진 울산 지방 해양 수산청은 14일 남북정상회담을 계기로 대북 물자의 원활한 수송을 지원하기 위해 울산항에 200여m에 이르는 3만t급 규모의 북한 화물 전용 부두 설치를 추진 중이라고 밝혔다. 울산항의 대북 물동량은 지난해 대한적십자사 비료 지원사업 등 12만t을 기록, 국내 대북 물동량의 43%에 달했다. '북한 바로 알기'열기 뜨겁다 기업 단체 등 행사 줄여 역사적인 남북정상회담을 계기로 오랫동안 ""북한에 대해 너무 몰랐다""는 의식이 확산되면서 기업은 물론 일반인 사이에서 북한 바로 알기 열풍이 일고 있다. 북한의 정치 경제 지리 등에서부터 북한 동포들의 실제 생활상에 이르기까지 다양한 이해를 높이려는 시도와 이벤트가 이어지고 있는 것. 부산상공회의소는 19일 현대경제연구원 산하 통일경제연구소 김정균 박사의 특강과 남북경협추진협의회 구성을 위한 임시 의원 총회를 열ㄴ다. 또 북한 진출을 준비 중인 지역 기업인들을 대상으로 북한의 정치 경제 법률 등을 강의를 정례화 하기로 했다. 하반기에는 북한정보센터와 기업의 경협 지원을 위한 업종별 분과 위원회를 발족시키기로 했다. 부산남북경제협력추진위원회(위원장 박종익)는 16일 33개 회원 업체 대표들이 모임을 갖고, 북한에 대한 정보 교환과 현지 진출을 위한 준비 작업 협의를 할 예정이다. 7월 중순쯤엔 박재규 통일부 장관을 초청, 방북 성과 등에 대한 간담회도 가질 예정이다. 일반인들의 북한 이해를 돕기 위한 행사도 많다. 한국자유총연맹 동래구 지부는 탈북 귀순자 송윤창(25 한남 단천 출신 97년 탈북)씨를 초청, 김대중 대통령의 방북 당일인 13일 오후 2시 동래구 명장 2 동 사무소에서 '통일 촉진 시민 교육'강좌를 마련했다. 자총은 15일 오후 4시 사직 3 동 사무소에서 같은 강좌를 열ㄴ다. 송씨는 북한의 정치 경제 생활상 등과 학교 생활 등 우리에게 낯설ㄴ 북한의 최근 모습을 생생하게 설명했다. 자총은 앞으로도 계속 귀순자 등 북한 전문 강사를 초청,주민들에게 한 민족의 동질성을 일깨우기로 했다. 유통업계는 주로 북한의 생활상을 보여 주는 이벤트를 열고 있다. 부산 롯데백화점은 13~18일 북한 자수 70여 점 등을 전시하는 '북한 문화 대전'과 북한 주류 시음회를 열고 있다. 호텔롯데 부산도 10일부터 20 일 동안 '북한 음식 풍물전'을 열고 북한의 전통 음식 17종과 미술 작품, 가구 등을 선 보이고 있다. 북한 어린이 돕기 운동을 벌여 온 '작은 이를 생각하는 모임(회장 김영수)'은 다음 달 14일, 창립 2주년을 기",Chosun Ilbo,2000,2000_june_summit,hot & cold 현대건설
