doc_id,text,magazine,year,article_type,author,title
colonial_magazines_0000,"온 저잣 사람이 趙明熙 온 저자 사람이 다 나를 사괴랴 하야도, 진실로 나는 원치를 아니하오 다만 침묵을 가지고 오는 벗님만이, 어서 나를 차저 오소서. 온 세상 사람이 다 나를 사랑한다 하야도, 참으로 나는 원치를 아니하오 다만 침묵을 가지고 오는 님만이, 어서 나를 차저 오소서. 그리하야 우리의 세게는 침묵으로 잠급시다 다만 압푼 마음만이 침국 가운대 귀기우리며...<42>",개벽,1925,시,趙明熙,온 저잣 사람이
colonial_magazines_0001,"이 생, 저 생, 이 몸. 金石松 이생이 이러한 곳인 줄을, 내 정말 몰낫소이다. 이생이 이러한 곳인 줄을, 내 이제 알앗소이다. 이생이 이러한 곳인 줄을, 몰낫거니 알앗거니, 이생을 타고난 이 몸으로는, 다시는 곳칠 길 바이 업소이다. 저생이 편안하다고, 죽음이 나를 꾀입니다.<27> 저생이 화려하다고, 미듬이 나를 꾀입니다. 저생이 아모리 편안하대도, 저생이 아모리 화려하대도, 이생을 타고난 이 몸으로는, 그림자 밟기나 일반이외다. 이생에서도 괴로운 이 몸이, 저생에선들 무엇이 편하리오. 이생에서도 궈찬은 이 몸이, 저생에선들 무엇이 귀하리오. 이생 저생이 모도다 헛되오니, 이 몸을 장차 엇지나 하오릿가. 이생을 타고난 이 몸이오니, 그래도 이생과 싹호랴 합니다.(2,7) <28> <27-28>",개벽,1924,시,金石松,"이 생, 저 생, 이 몸."
colonial_magazines_0002,"續兎糞錄 夜雷 一. 續兎糞錄이란 무엇이냐 일즉 和田垣博士라 하는 有名한 이가 兎糞錄이라 하는 著述이 잇섯슴은 世人이 한 때 아는바어니와 兎糞錄이라 이름한 著述은 그 名辭와 가티 一定한 主義主張을 發表한 글이 아니오 刹那刹那로 생각나는 兎糞과 如한 短片的 記錄을 纂集한 者인데 이제 내가 續兎糞錄이라 하고 本誌의 餘白을 빌어 달마다 몃 마디식 揭載코저 하는 것은 또한 兎糞과 가튼 極히 短片的 感想을 橫說竪說하는 것이니까 別달리 이름을 부칠 것이 업고 외람하나마 故博士의 功績을 祝賀하는 뜻으로 續兎糞錄이라 하야 讀者의 압헤 兎糞 한個式을 드리게 되엇다. 博士의 兎糞과 나의 兎糞이 어느 것이 맛이 나흘는지는 알 수 업스나 어째든 萬樹靑山속에서 百草를 맛본 이 兔糞이 現代人의 病的 現像을 治療함에는 多少의 效果가 업지 아니 할 듯하다. 二. 針小棒大의 俗間批評 어느덧 15, 6年 前 事이엇다. 내가 一即 離鄕 數年의 後 -鄕里되는 高原으로 돌아오던 길에 高原嶺이라 하는 嶺上에 이르럿다. 내 압헤는 2, 3人의 行客이 압서거니 뒤서거니 하면서 무슨 滋味잇는 말을 주고 밧고 하더니 其中 한사람이 손을 들어 멀리 나의 出生地인 花南村을 가르치면서 동무더러 하는 말이 「저 村에서 훌륭한 OOO이라 하는 사람이 낫소. 그 사람은 只今 英米法德에 留學하는 中인데 萬一 그 사람이 돌아오고 보면 우리 朝鮮도 바루될 날이 잇겟지?」하고 입에 침이 업시 OOO을 過讚하고 잇다. OOO이라 함은 곳 나의 名字엿다. 이 말을 들은 나는 넘우 어이가 업서 그 말하던 사람의 얼굴을 쳐다 보앗다. 生面不知의 사람이 어대서 虛傳의 所聞을 듯고<66> 針小棒大의 虛傳의 虛傳을 宣傳하는 말을 들은 나는 그 사람에게 人事를 請하고 「당신께서 OOO이라 하는 사람을 아십니까」하고 무럿다.「아다 뿐이요. OOO은 내 손에 길러 내다십히한 사람이지요」하고 平然히 對答한다. 英米法德은 고만두고 朝鮮 三千里도 다-보지 못한 當時의 OOO다려 「그 사람이 돌아오면 朝鮮이 바로 될 날이 잇겟지」하고 自信하는 그 사람이야말로 朝鮮人의 虛傳假飾의 缺點을 代表하엿다 하겟다. 어짜 이러한 일뿐이리요. 이즈음에 太乙敎 白白敎 信者들의 天上에서 眞人이 내려오기를 밋는 것도 또한 高原嶺上客이 OOO을 偉人으로 밋는 것과 무엇이 다르리요. 風聲鶴唳도 分數가 잇지. 三. 斷髮을 名色으로 아는 頑固輩 數月 前에 어떤 鄕客이 나에게 차자 온 일이 잇섯다. 나는 그더러 웨 아즉까지 斷髮을 하지 안느냐고 무른즉 그의 對答이 「우리 가티 시골구석에 무터 잇는 사람이 더구나 무슨 敎나 官吏나 밋지도 하지도 안는 나로서 斷髮을 무슨 名色으로 하겟소」하고 자못 强硬한 反答을 한다. 그들은 斷髮을 아즉 名色으로 아는 모양이다. 그들은 斷髮을 名色으로 아는 까닭에 斷髮에는 반듯이 무슨 名色이 伴行하는 줄로 안다. 有髮은 無名色, 無髮은 有名色 名色의 有無를 髮의 有無로 判斷하는 朝鮮의 頑固輩-참으로 世界珍品의 硏究法. 四. 飮酒를 藝術品으로 代用하는 飮酒家 너나를 勿論하고 飮酒家의 말을 들으면 술은 決코 맛으로 먹는 것이 아니며 또는 充腹키 爲하야 마시는 것도 아니오. 純粹-興味를 엇기 爲하야 또는 慰安되기 爲하야 먹는 것이라 한다. 果然 그러하다. 술은 決코 充腹的 飮食의 代用品으로 마시는 것이 아니오 乾燥한 人生의 興味를 돕기 爲하는 病的 藝術品으로 생긴 것이엇다. 人生은 決코 食一件事로 뿐 生活하는 것이 아니엇다. 少하야도 精神的 慰安이 업시는 안 되는 것이다. 그럼으로 사람은 衣食住라 하는 實際品 以外에 文藝, 音樂, 圖畵, 彫刻術, 演劇 등 藝術品을 질기는 性質이 잇다. 만약 그 가튼 高等藝術品이 업스면 사람은 문득 病的藝術로 病的 快樂을 求하게 되는 것이다. 酒의 發達도 생각컨대 民衆藝術이 徹底히 發達되지 못한 어떤 時代에 一種 病的 藝術로 發生된 飮食的 藝術品이라 하겟다. 그럼으로 禁酒를 徹底히<67> 하고저 하면 이 病的 藝術品의 代에 高等한 民衆的 藝術發達을 向上케 할 必要가 잇다. 아모 藝術의 發達이 업시 禁酒一件事 뿐 絶呌함으로서는 效果가 매우 적을 듯하다. 現今 社會는 아즉도 飮酒를 藝術品으로 作用하는 社會이엇다. 더욱이 貧寒한 低級의 人民에게는 一層 그러한 現象을 가지고 잇다. 그들은 家庭에 잇스나 社會에 나아가나 冷靜無味한 生活의 趣味를 술이라 하는 病的 飮食藝術에 依하야 겨우 그 苦痛을 덜고저 한다. 그들은 李太白의 宗敎에 依하야 一生의 苦樂을 解決코저 하나니 바라건대 禁酒運動에 熱心하는 同胞는 먼저 民衆的 藝術로써 酒의 藝術을 代케 할지어다. 五 通學을 行世로 아는 鄕村의 學父兄 以上에 述함과 가티 우리 朝鮮 頑固 중에는 斷髮을 名色으로 아는 이가 적지 안흠과 가티 子弟의 通學을 一種의 行世거리로 아는 이가 만타. 내가 月前 平北 어떤 山村地方에 出張을 갓다가 그 村 어떤 어른에게 子弟를 學校에 보내라 勸告한즉 그 어른의 말이 「네-나의 子弟는 아즉 學校에 다니는 이가 업소이다마는 우리 一家 가까운 親族 中에는 서울과 本邑學校에 通學하는 이가 한 2, 3人됩니다. 一門中 2, 3人의 行世者가 낫스면 고만이지요, 원 門中사람이 다-學校에를 가고 家事는 누가 할 수가 잇나요」하고 對答을 한다. 그들은 子弟가 學校에 通學하는 것을 一種의 行世로 아는 모양이다. 子弟가 學校에를 通學하는 것은 以往時代의 科擧場 中에 出入하는 行世거리로 아는 모양이다. 그럼으로 學校에 다니는 사람은 不事家人生業하는 往時行世者로 알아 門中에 한두 사람 小學校卒業生이 잇고 보면 그 卒業生이 全軆門中의 行世를 마타 가지고 하는 줄로 안다. 그들은 사람이면 當然히 敎育을 밧는 義務가 잇는 줄로 알지 못하고 敎育을 밧는 者는 사람 中, 아니 自己네 門中代表로 行世를 나선 것이라 생각한다. 그들의 敎育學의 定義야말로 可憫可惜한 일이라 아니할 수 업다. 六.누가 正말 可憐한 사람이 될논지 世에는 아즉도 自己의 偏見 固執을 가지고 他人의 所信을 盲目的으로 排斥하는 무리가 만히 잇겟다. 日前날 어떤 會席에서 科學者-두 분이 따윈의 進化論을 가지고 討論이 始作되엇는데 그 討論의 句節 가운대 이러한 말이 잇섯다.「사람은 宗敎家의 말과 가티 어떤 時代에<68> 한울이 흙으로써 創造한 者-아니오 下等動物로부터 漸次 進化되엇다」는 證明이엇다. 이 말을 들은 겨테 잇던 宗敎信者 한 분이 자못 忿怒의 氣分을 띄워 가지고 科學者에게 對抗하는 말이「그것이 무슨 어림 업는 말이란 말이요. 사람이 下等動物부터 進化하다니 그러면 하님은 아모 所用 업단 말이오. 하님께서 흙으로써 사람의 肉軆를 創造한 것은 聖書에 자세히 쓴 것인데 聖書 한 장도 보지 못한 兩班들이 무슨 眞理의 討論이 잇단 말이요」하고 强硬히 對抗하는 바람에 科學者들은 어이가 업서 물그럼이 宗敎信者를 쳐다보며 「당신도 넘우 固執이 만습니다. 그와 가튼 固執한 信仰을 하면 돌이어 可憐한 兩班이오」하고 反答을 하는데 宗敎信者는 아모 말업시 이마를 따에 다이더니 「하님이시어 저 可憐한 同胞를 어서 미듬이 잇게 하야 주시옵소서」하고 祈禱를 한다. 그들은 彼此에 可憐한 사람이라 嘲笑를 한다. 나는 어떤 사람이 可憐한 사람이 될는지 알 길이 업섯다. 이 어찌 一時會席의 사실뿐이리오. 世人이 各各의 固執 偏見으로",개벽,1921,세태비평,夜雷,續兎糞錄
colonial_magazines_0003,"東方私學의王-崔冲先生, 十大偉人紹介의 其五 개벽사 赫赫한 先生의 一生 先生의 字는 浩然, 號는 惶齋니, 距今 937年前, 卽 高麗成宗3年甲申(宋雍熙元年이오 西曆紀元 984年)에 海州大寧郡의 人으로 生하다. 風姿 - 魁偉하고 性操- 貞堅하며 少時로부터 學을 好하야 屬文에 善하얏다한다. 穆宗(成宗의 次에 在한 王) 8年(先生의 年이 22)에는 甲科第一에 選擢되엇스며 顯宗(穆宗의 次)時에 拾遺補闕, 翰林學士, 禮部侍郞, 諫議大夫 等 官職을 歷任하고 德宗(顯宗의 次)初에는 右散騎常侍, 同知中樞院事로 轉職하얏다. 이때에 先生이 奏하되 「일즉 成宗의 時, 內外諸司廳의 壁에다- 說苑六正六邪의 文과 漢刺史六條의 令을 書하얏던 바 이제 年代가 久遠하야 荒廢하얏슨 즉 맛당히 此를 更書揭示하야 臣下로의 飭勵할 바 道를 知하게 하지」하매 王이 此를 從하얏스며 靖宗(德宗의 次)朝에는 다시 尙書, 佐僕射, 叅知政事로부터 西北路兵馬事가 되어 王命으로 邊境을 巡行하며 城池를 拓定할세 寧遠, 平虜等의 鎭과 10餘의 堡를 置하고 다시 돌아와 門下侍郞, 平章事가 되엇스며 文宗(靖宗의 次)이 卽位하야는 一躍, 先生으로 門下侍中, 다시 太傳를 삼고 推忠贊道의 功臣號를 賜하얏다. 當時 先生이 侍中으로써 都兵馬使가 되어 奏하되 「去歲 西北州鎭에 禾穀이 不登하야 百姓이 貧乏하야 男은 徭役에 困하며 女는 徵糶에 困하니 請컨대 地池를 修繕하는 以外의 一切工役을 禁斷케 하자」하매 王이 從하얏스며 다시 當時 京舘에 抑留한 東女眞酋長鹽漢等 86人을 好意로 放還하야 朝廷의 恩義에 誠服케 할 意를 奏하야 如意하얏스며 同8年에는 先生이 年滿7旬, 老耗를 理由하야써 退鄕을 乞하얏스나 王은 써하되 冲은 累代儒宗이며<102> 三韓老德인 바 이제 비록 退鄕을 請하나 참아 允從할 수 업다 하고 几杖을 賜하야써 視事케 하얏스며 그 後 太師, 兼 門下侍中, 內史令 等의 顯位를 加하야써 致仕케 하되 文宗은 特히 內史侍郞平章事金元鼎과 同知中樞院事王懋崇의 兩人을 使者로서 先生第에 就케 하야 懇篤한 詔書와 衣帶, 銀器, 綵段, 布貨, 鞍馬等 物을 幷賜하얏스며 이와가티 先生의 居家한 以後이라도 朝廷에서는 軍國大事를 悉皆就咨하되 다시 推忠贊道佐理同德弘文懿儒保定康濟의 功臣號를 累加하얏스며 日月이 不興하야 文宗22年 戊申에 先生이 85歲의 高齡으로써 世를 辭하얏는데 王은 大醫監李鹽을 差遣하야 詔書로써 吊를 致하얏스디 謚하야 曰文憲이라 하다. 先生의 官歷과 其間에 樹立한 事功을 여긔에 詳述치 아니하나 約하야 言하면 先生은 일즉이 人格과 文章으로 當世의 推重한 바 되어 穆, 顯, 德, 靖, 文의 五朝를 歷事하는 間에 恒是 家國의 棟樑이 되엇스며 그 中에도 文宗은 特히 先生을 慕仰하며 信任하야 詔書와 官誥等의 文句에는 每樣 先生으로써 姚皇의 八元과 姬室의 四子에 擬하얏다. 先生이 斯惻, 建學立師 先生의 建學立師를 말하기 前에 먼저 當時 高麗文化의 推移를 一言하리라. 史에 徵하면 일즉 三國統一이 成한 以後의 新羅文化는 全혀 儒道와 佛敎의 두 勢力으로써 經緯되엇스며 그 中에도 禮樂, 刑政, 修齊治平의 實際로써 그 大部의 內容을 삼은 儒敎는 一般文物制度의 建立 及 保持에 對한 叅考가 되며 保障이 되어 當時 人間의 外的 儀式을 支持하얏스며 歸依, 發願, 禁欲, 解脫 等의 神社로써 그 大部의 內容으로 삼은 佛敎는 上下一般의 內的 信仰을 支持하얏다. 新羅가 亡하고 高麗가 代하야도 이 形便은 變하지 아니하얏스며 또 當時에 잇서서는 儒敎의 儀式에서나 佛敎의 信仰에서나 반듯이 變하여야 될 何等의 必要를 感치 아니하엿섯스며 뿐아니라 當時 一般은 모다 그 形便의 當然한 것은 是認하얏스며 나아가 家國을 治하거나 물러와 個身의 始終을 善히 하는 道가 全혀 그 形便의 善導에 잇다하얏다. 이는 當世의 一人이던 麗太祖 王氏의 態度와 政策에 나아가 그 全容을 認할 수가 잇스니 그는 自己個身이 佛을 深信하야 僧道詵의 圖懺全部를 信하며 또 僧忠湛을 師事하야 軍國大小事를 그에 諮詢하야<103> 行하고 다시 八關會를 設하고 燃燈會를 行하고 僧侶를 供養하며 「我國大業必資諸佛保護之力, 禪敎寺院宜禁換奪」이란 것을 治國要訓의 第1條로 認하얏슴에 不拘하고 更히 唐風의 文物禮樂을 是崇하며 特히 周公의 無逸一篇을 左右에 圖揭하야 出入에 觀省하얏스며 卽位後 未幾에 委혀 平壤에 幸行하야 學校를 創置하고 13年에 秀才廷鶚으로써 書學博士를 拜하고 別로 學院을 創置하고 六部의 生徒를 招集하야 儒學을 講論케 하되 特히 綵帛과 倉穀을 與하야 此를 獎勵한 바 學風이 一時에 蔚興하얏다. 麗太祖는 이와가티 儒와 佛의 兩敎를 自由開放하야 그 均等의 發達을 圖하되 儒로써 國初文物制度의 草創에 資하고 佛로써 羅末 人心의 收攬에 資하고저 한 바 이러한 國是는 그 後 歷代王相의 龜鑑이 되어 太祖王의 卽位初로부터 高宗46年 卽元의 年號를 쓰기까지 340年間의 國治를 大盖 그 精神으로써 一貫하얏다. 그러나 凡事는 반듯이 理想대로 고이고이 되어 나아가는 것은 아니라 儒敎의 文治로써 一般의 儀容을 整齊히 하고 儒敎의 信念으로써 一般의 心情을 支配코저 하는 王家의 國是도 생각대로 되지 아니하야 閭巷의 羣庶는 日로 迷信에 流하야 役을 避하야 僧이 되고 家庭을 叛하야 尼가 되는 等 毁家破産의 者가 續出하며 비록 士大夫의 列에 立한 者일지라도 少數의 人을 除한 以外의 一般은 儒名에 佛行을 是尙하야 健全한 民風의 樹立을 期하기 難하매 4代祖 光宗과 6代祖 成宗은 主로 文敎에 力을 致하야 科擧의 制를 立하고 國學을 大起하고 8代祖 顯宗은 婦女의 尼僧됨을 禁斷하고 11代祖 文宗은 英明의 姿와 宏遠의 志로써 特히 文治의 布施에 注力하야 小人을 黜하고 賢才를 擧하여 秘閣所藏의 九經 其他를 印刊하야 各一秩式을 諸學院에 置케 하고 國子監에 親幸하야 文廟에 再拜하는 等의 잇는 誠力을 盡傾하야 大勢의 挽回에 努力하얏스나 當時의 諸生은 依然히 業에 惰怠하야 勉强치 아니하며 一般民衆은 더욱이 三寶에 惑溺하야 그 止할 바를 不知하는 等 國家社會의 健全한 發達을 思하는 人士는 한번 幡然히 起할 機運에 際하얏다. 이 때에 先生은 써하되 當時의 狂瀾을 挽回하는 大道는 儒道文化의 普及에 잇스며 이것의 普及은 一便의 官力으로써 期할 바가 아니오 반듯이 私學의 興旺을 待하야써 庶幾할 것이라하고 이에 志를 決하야 後進의 敎誨에 專從하니 學徒- 坌集하야 巷街에 塡溢하는지라 이에 樂聖, 大中, 誠明, 敬業, 造道, 率性, 進德,<104> 大和, 侍聘의 九齋에 分하야써 敎導에 應케하니 當世- 이 九齋의 生徒를 指稱하야 侍中崔公의 徒라 하야 무릇 境遇에 特히 그들을 禮遇하얏스며 每歲暑月에는 法寺의 僧房을 借得하야 夏課를 行하게 하고 그 徒中에 及第한 者와 또는 學優未官者를 擇하야써 敎導의 任에 當케 하고 五經三史를 敎授하얏스며 때로 先進되는 人士가 通過하면 刻燭賦詩의 例를 行하되 그 先後와 優劣을 試擇하야 榜의 次第로써 唱名하야써 드리며 小宴을 設하야 冠童이 左右에 羅列한 間에서 揖讓進退의 禮를 行하야써 終日을 즐기다 日暮에 歸洛한 바 觀者一 莫不感嘆하얏다. 先生이 棄世後는 이 九齋籍中에 置한 士子를 稱하야써 文憲公徒라 하얏다. 이와가티 先生은 私學의 建立과 人材의 敎養에 力을 致하야 孜孜不倦한 바 이는 곳 當時에 在한 推仰의 的이 되어 其他儒臣도 大槪로 此를 倣",개벽,1921,논설,개벽사,"東方私學의王-崔冲先生, 十大偉人紹介의 其五"
colonial_magazines_0004,"長幼有序의 末弊, 幼年男女의 解放을 提唱함 金小春 日前 咸南 咸興을 구경간 일이 잇섯다. 그때 停車場門을 척 나서니 巡査가 엇던 農軍 한 사람을 붓잡고 발길로 차며 이뺨저뺨을 함부로 친다. 나는 저것이 警官의 橫暴-特히 地方警官의 橫暴로구나 하고 곳 傍人에게 그 故를 問한즉 그 農軍이 엇던 幼年兒童을 些少한 感情으로써 毆打한 故이라 한다. 相當한 方式에 不依하고 群衆 中에서 放縱히 사람을 毆打하는 農軍에 對한 警官의 行爲도 不穩하거니와 些少 感情을 理由로 하야 無邪氣한 幼年에게 敵對的 行爲를 敢取한 農軍의 橫暴는 더욱 可憎한 것이라 하얏다. 이때에 驛前에 散在하던 數三의 日本人 男女는 異口同聲으로 朝鮮人은 長者가 사람인줄은 잘 알되 어린애도 가티 사람인줄을 모른다하며 一齊히 嘲罵의 失을 放함을... 나는 보앗다. 또 우리가 如何한 곳임을 勿問하고 長幼가 同一場所에 會合하게 되면 이런 꼴을 볼 수가 있다. 곳 幼年이 長者와 더불어 무슨 問題를 말하다가 毫末만치이나마 唐突의 態가 有하면 그 長子는 『요놈, 어린놈이 或 요놈 조그마한 놈이 또 요-머리에 피도 말으지 안이한 놈이... 』이란 말을 話頭로 하야 『敢히 長者에게...』하는 語調로 結末한다. 그 間에는 是非曲直이 업고 아모 條件이 업다. 그저 『어린놈-, 長者에게 敢히...』하는 數語이면 그만이다. 이것은 오히려 헐하다. 甚한 者는 幼兒를 척 對하기만하면 첫人事가 『이놈』이 아니면 『이자식』이며 自己의 前에 或 立하기만 하면 『이자식 저리가-』하다가 『아니갈테야...』하는 말이 나오는 때는 그 幼年은 그만 氣가 꺽기인다. 그리고 家庭에서 敎育은 얼마나 勵行하얏스며 또한 長者 自己가 各其 自家의 幼年敎育을 爲하야 盡瘁한 것이 얼마인지는 모르나 幼年을 對하면 動輒 『이놈 배우지 못한 子息... 버릇업는 子息...』한다. 養生送死는 禮之太者라 하얏스며 愼終追遠이면 民德이 歸厚이리라함은 옛 聖人의 懇切히 남겨준 訓語이다. 그리고 그리하라 함에는 男女이나 長幼를 區分치 아니하얏다. 그런대 이 訓語에 산다는 우리의 幼年에게 對한 養生送死, 愼終追遠은 如何한가. 떠러진 소반이어던<52> 兒童에게로 돌려라. 찌꺽이 飮食物이어던 幼兒에게 주어라 함이 兒童養生法이다. 그러나 養生에 대한 節은 그래도 過凶치는 안타. 送死追遠의 節은 생각만 하야도 氣가 막힐 일이다. 不幸히 兒喪이 나면 不幸 卽時로 油紙조각이나 거적에 둘둘 말아 마치 犬馬의 死體를 處理하듯이 山谷山頂도 不問하고 一尺深數簣土로써 이리저리 하고 만다. 그러면 土鼠가 그 塚을 穴하고 狐貍가 그 肉을 取한다. 엇던 地方에서는 雪寒風의 冬季에 兒童이 若死하면 그따위 兒屍를 爲하야 誰가 凍地를 堀하리요 하야 부근 樹枝에 屍體를 그냥 掛置하얏다가 翌春暖節을 俟하야 비롯오 埋葬하는 바 그리하는 父老의 怪惡은 且置하고 樹枝에 결녀잇는 그 凶한 꼴을 忍見키 不能하다 한다. 그리고 엇더케 하얏던지 一次 埋葬한 後는 그만이다. 永永不顧見이다. 自己 祖先의 墳墓나 忌日은 記憶이 消失되고저 하는 것을 억지로 曆書 뒤등에 적어가면서 省墓 又 致祭하되 自己 兒孫의 墳墓 亡日은 念頭에는 唯日不忘하면서도 꿀걱참고 돌아보지 안는다. 참 奇現狀이오. 큰 戲謔이다. 新聞紙 第3面은 가끔 가르되 엇던 小學校에서는 或 敎師의 兒童虐待로 或은 學生이 同盟休學하얏다하며 或은 學父兄과의 불화를 致하얏다한다. 學校의 철업는 敎師들은 (勿論 全部는 아니다) 一尺餘의 敎鞭만 握하면 舊時邏卒이 棍杖을 잡은 樣으로 空然한 逸興이 陶陶하야 툭하면 채쭉질이며 그리고 그 말은 어대서 배운 本인지 依例히 『이놈』이 아니면 이 『자식』이라 하는 等 그들의 幼年學生에게 對한 暴虐과 專橫은 實로 言語同斷이라 하겟다. 幼年이라 함은 成年의 對稱이라 見할지며 成年이라 함은 更히 成人이라 解할 것이다. 그런대 우리 朝鮮에서는 支那의 古禮를 倣하야 年이 20이면 均히 冠을 加케하고 成人式을 行하면 始로 長者의 資格-안이 長者의 權位를 有하게 되며 未成人即 20歲以下의 人은 幼者의 取扱을 受하게 된다. 그런대 歲月의 推移를 從하야 加冠은 結婚의 象徵으로 化하고 結婚은 父母의 慰悅劑로 化하야 結婚期가 엄청나게도 일러지는 同時에 20歲의 加冠은 15歲 乃至 11, 2歲에 加冠이 되며 딸아서 成人 即 長者되는 標準도 此加冠여부에 一從하게 되어 口中에 乳臭가 모락모락 나는 孩童이라도 結婚만 하얏스면 長者이라 하야 衆人은 그에 長者의 禮遇를 與하고 兩頣에 鬚髥이 푸른 -안이 雪白을 欺하는 老年일지라도<53> 妻眷만 不有하얏스면 오히려 未成人이라 하야 一種 幼者로 指目할 뿐이오 小毫禮遇를 不與한다. 實로 渝俗이며 惡風이다. 可히 他人에게 돌리지 못할 말이다. 철업는 父母는 自己의 慰悅을 求하는 外에 尙一面으로는 自己 兒孫으로 하야곰 어서 長子인 禮遇를 受케하기 爲하야 一日이라도 早히 結婚을 行하게 되도다. 例를 擧하자면 限이 업다. 다못 生覺하는 것을 몃가지 적엇슬 뿐이다. (此點에 就하야는 特히 讀者諸兄으로부터 各히 그 地方 그 風俗에 향하야 長幼간에 起하는 惡風을 널리 推想하기를 切托) 그러나 爲先 玆에 擧한 例로만 見하야도 從來-안이 現在의 우리 長者들의 幼者에 對한 行爲와 態度가 如何히 不合理하얏스며 不道德하엿슴을 可知할 것이다. 鳴呼라. 朝鮮幾千年間의 우리 長者들은 幾千年間 우리 幼年의 人格을 抹殺하며 自由를 剝奪한 歷史的 큰 罪人이엇스며 惡行者이엇도다. 엇지면 從來의 長者가 大罪人이 되기까지 惡行者가 되기까지 幼者의 人格을 蔑殺하얏스며 自由를 剝奪하게 되엇는가. 觀察하는 方面에 依하야는 諸多 原因이 無함도 안일지나 一言으로 蔽하면 舊倫理道德의 殘弊-切言하면 所謂 五倫中의 1인 長幼有序의 末弊이라고 余는 斷言하노라. 長幼有序의 根本意-卽 五倫을 敎하던 當初 其人의 意思를 말하면 大槪 禮儀作法上 長幼의 順序를 말함이오 決코 長者가 幼者의 人格을 無視하기까지 位序를 定하라함은 안이엇슬 것이다. 比較的 年이 高하고 知가 長하고 體가 大한 長者에게 對하야 比較的 年이 幼하고 知가 淺하고 體가 小한 幼者로서 相當한 敬意를 表하며 多少 禮讓을 行하여야 할 것은 是-勿論의 事인 同時에 苟히 世間의 常識을 有한 者는 誰이나 夙認할 것이며 비록 幼年이라 할지라도 可히 是非를 辨하는 程度에 達하면 스스로 行할 것이라 五倫의 一이라 하야 두고두고 떠들 것이 업는 것이라. 옛적 먼 時代에 支那의 엇던 한 사람이 소리 질러 가르되 父子有親하라. 君臣有義하라. 夫婦有別하라. 長幼有序하라. 朋友有信하라 하다. 또 가르되 君爲臣綱이오. 父爲子綱이오. 夫爲妻綱이니라 하다. 後에 엇던 사람은 거긔에 名을 與하야 前者를 五倫이라 하며 後者를 三綱이라 하다. 玆에 宏壯, 又 宏壯한 三綱五倫이란 巨影이 비롯오 世間에 出現되엿도다. 於是乎 治者被治者-別로히 治者, 賢者 愚者-別로히 賢者, 長者 幼者-別로히<54> 長者가 相率而就하야(마치 夏夜農軍이 松火에 就함과 如히 十食闕人이 粟飯에 就함과 如히) 그를 讚하며 그를 拜하며 그를 演하며 그를 頌하야 그저 거룩거룩하외다 至當하외다 하야 日이 移하고 歲-換하는 間에 그(三綱五倫)는 天降誥訓이 되고 大經大法이 되고 絶對神聖品이 되며 그의 威는 不可侵 그의 力은 不可抗이 되어 그의 巨影은 儼然히 東洋天地를 下覆하얏도다.",개벽,1920,논설,金小春,"長幼有序의 末弊, 幼年男女의 解放을 提唱함"
colonial_magazines_0005,"절믐 金億 譯 애닯아라, 오오 절믐이여, 언제 한 番은 그대가 나를 바리리, 두 손으로 사랑을 밧들고 그대는 나를 바리리. 설음에 싸여 내가 운다도 그대는 나를 바리리, 이리하야 내게는 그대의 그림자좃차 잇지 안으리. 입에는 그림자, 눈에는 부르짓즘에 싸여, 아직도 오히려, 나는 그대의 이름을 애써 불으리. 이리도 울부짓는 나를 다시는 듯지도 안으랴고 빨으게도 나의 半死엣 心臟을 죽음은 손바닥에 노흐리. 아름답고도 설음 만흔 가이 업는 사랑이여, 이리도 깁흔 맘으로 그대를 그립어 하든 나의 이발이 발자최의 그림자좃차 빗최이지 못한 險한 길을 아직도 걸을 수 잇을 이람은 것즛이나 아닌가?<141> 애닯아라, 절믐이여, 지금 「깃븜」과 「사랑」에게 빼앗기여 그대와 그대의 꿈과 눈물과 미소와 薔薇가 다시는 밉게 되리라고야... 아, 가이 업서라 다만 그것만을 바래고 그립어 하든 내가 아니엿든가... .<142> <141-142>",개벽,1924,시,金億 譯,절믐
