doc_id,text,issue_date,year,article_num
kaebyok_0000,百年長壽法 英國醫學博士 접스조야氏 實驗發明 1. 每日 夜에 8時間 式 睡眠할 事. 2. 身體의 右側을 下로 하고 就寢할 事. 3. 感冒에 注意하야 夜間에 窓戶開放을 廢할 事. 4. 早朝에 入浴치 말 事. 5. 寢褥를 可成的 壁에 接近치 말게할 事. 6. 肉類를 時時로 少許式 食할 事. 7. 朝飯 前에 一次式戶外에 運動할 事. 8. 成人 後에 牛乳를 飮치 말 事. 9. 每年 中 4季에 補劑를 服할 事. 10. 亂醉를 絶對的 避할 事. 11. 獸肉을 室內(寢房)에 入치말 事. 12. 可成的 田圃生活을 取할 事. 13. 飮料水를 擇取할 事. 14. 功名心을 制禦할 事. 15. 虛心平氣하고 焦思臟怒치말 事.＜37＞,1920-06-25,1920,13
kaebyok_0001,"檀君神話 一熊 一. 檀君의 濟生說 檀君의 傳說을 高麗 文獻에 現한바로 始하야 그를 探考하야 보건대 高麗 忠烈王朝에 曹溪宗 方禪師ㅣ 一然의 撰한 三國誌와 同人撰 慶州 佛國寺 事蹟으로 그 大槪를 알게 되엇다. 一然은 古事記에 依하야 左와 如한 遺事를 썻나니 古記云, 昔有桓國(謂帝釋也) 庶子 桓雄, 數意 天下食求人世, 父知子意, 下視三危, 大伯可以弘益人間, 乃授天符三箇, 遣往理之, 雄率徒三千, 降於太白山頂(卽 太白 今 妙香) 神檀樹下, 謂之神市, 是謂桓雄天王也, 將風伯雨師雲師, 而主穀主命主刑主善惡, 凡主人間三百六十餘事, 在世理化, 時有一熊一虎, 同穴而居, 常祈于神雄, 願化爲人, 時神遣靈艾一炷, 蒜二十枚, 爾輩食之, 不見日光, 百日便得人形. 熊虎得而食之, 忌三七日, 熊得女身, 虎不能忌, 而不得人身, 熊女者無爲婚, 故每檀木下呪願有孕, 雄乃假化而婚之, 孕生子, 號曰檀君王儉. 以唐堯五十年戊寅, 都平壤城, 始稱朝鮮, 又移都於白岳山阿斯達山, 又名夸忽山又今彌違, 御國一千五百年, 周武王卽位己卯, 封箕子於朝鮮, 檀君乃移於藏唐京, 後退隱於阿斯達山爲山神, 壽一千九百八歲云. 이로써 보면 檀君의 降生은 距今 四千二百五十三年이엇다. 二. 天符三印 檀君 敎說에 일럿스되 東方에 처음 君長이 업고 人種이 稀少하야 朝鮮, 支那, 蒙古間 九千里 地方에 淼淼茫茫의 間에 巢居穴處의 原人이 裸體食實하야 彛倫이 無함으로 禽獸와 無異한지라. 是時에 檀君이 天符三印(過去, 現在, 未來)를 持하고 胚胎法을 行하고 靈覺性을＜61＞ 賦與하엿다 하니라. 三. 三神 朝鮮 風習에 古來로 三神을 祭하는 風俗이 잇나니 三神이라 함은 卽 桓雄, 桓因, 王儉)이니 이는 마치 基督敎의 三位一體說과 가티 된 것이다. 桓雄, 桓因, 王儉은 一體의 三位를 桓雄은 過去를 代表한 神, 桓因은 現在를 代表한 神, 王儉은 未來를 代表한 神이라는 意味인 듯 하다. 四. 고시레 檀君時代에 侍臣 高矢禮가 잇섯다. 그는 實로 賢臣이엇섯다. 그는 檀君의 命敎를 承하야 荒蕪를 開拓하고 五穀의 農作을 興케 하엿슴으로 그 餘澤이 萬世에 流하야 只今까지 朝鮮 風習에 新飮食을 對하던지 農民이 田圃의 間에서 露食할 時는 「고시레」 하고 呪呼하는 習俗이 잇다. 五. 彭吳 檀君의 高臣으로 고시래와 가티 同德의 大人彭吳가 잇섯다. 그는 山川을 區別하고 道路를 分하야 人民의 行政을 便利케 하엿슴으로 只今 朝鮮 風俗에 道傍에 城隍堂을 築하며 大路 嶺上에 國祀堂을 建함은 卽 其 彭吳의 神祠이엇더라. 六. 神誌 檀君의 侍臣 中―彭吳, 고시레 外에 神誌라 名하는 高臣이 잇섯나니 그는 文字를 制하고 彛倫을 定하야 人民을 敎育하엿슴으로 東方에 彛倫이 始明하엿더라.(其時 支那에 舜帝의 誕降한 諸憑이 亦是 檀君團部中에 在한 것) 七. 八理 檀君은 九千里 地方에 三千團部를 置하고 八理로써 人民을 敎育하엿나니 八理는 卽 聖經中 誠·信·愛·濟·禍·福·報·應 八字요 八字로써 三百六十六條가 生하니라. 八. 檀君神歌 檀君時에 神歌가 잇서 人民의 誦祝이 되엇섯나니 그＜62＞ 原本이 左와 如하다. 어아어아 나리한배금가미고이. 배달나라니리다모. 골잘너나도가오쇼. 어아어아차마무가하라다시거마무니설데다라. 나리골잘다모하라두리온차마무. 구설하니마무온다. 어아어아나리골잘다모하라하니. 무리설데마부리아. 다미온다차마무나. 어아어아나리골잘다모하라고비오마무. 배달날아달이하소. 골잘너나가머고이 나리한배금나리한배금. 右 神歌는 그 時代의 點에서 아즉 未詳하나 古史記를 據컨대 高句麗 東明王時에 歌曲으로써 宮中에서 閭港까지 盛傳하엿스며 又 廣開土王은 每樣 出戰할 時에 軍歌로 使用하야써 軍氣를 振興하니라. 然한대 東明王은 神歌를 解譯하되 左와 如히 하니라. 어아어아 우리 大皇祖 놉흔 恩德. 배달國의 우리들이. 百千萬年 잇지마세. 어아어아 善心은 활이 되고 惡心은 貫射이라. 우리 百千萬人 활줄가티 바른 善心. 활줄가티 一心이라. 어아어아 우리 百千萬人. 한 활장에 無數貫射 穿破하니. 熱湯가튼 善心中에 一點雪이 惡心이리. 어아어아 우리 百千萬人. 활가티 굿센 마음. 배달달國의 光彩로다. 百千萬年 놉흔 恩惠. 우리 大皇祖 우리 大皇祖.＜63＞ ＜61-63＞",1920-06-25,1920,19
kaebyok_0002,• 君이여 君이 만일 이 都市를 失치 안이하얏스면 子는 此를 奪回하는 愉快를 不得하엿슬터이지…… 나는 君에게 感謝하오. 「막시마쓰」가 「한니발」로부터 某 都市를 奪還하고 昔日 該都市를 見奪한 「뷔야쓰」에게 일러준 말이 이말이라. 果然하다 世上에 眞正한 愉快가 有하다 하면 旣失한 것을 不期何日에 奪還하는 그것일 것이다. • 비록 仇讎의 槍銃이라 하라 오즉 一氣도 命을 殞함은 常히 死를 恐하며 生을 永續함에서 勝한 것이다. 閣下시여 제발 警衛를 더 좀 嚴重히 하소서 하는 臣下의 懇請에 對한 「시-자」의 答言이다. 荀荀히 生을 是欲하며 戰戰히 死를 是懼하는 徒輩에게 족히 何事를 말하리요.＜63＞,1920-06-25,1920,20
kaebyok_0003,• 余가 만일 善事를 行하얏스면 予의 記憶은 世間에 常新할 것이라. 만일 그러치 못하얏다 하면 全世界의 紀念像으로써 代한덜 於我에 何有 古昔 希臘의 「스팔타」 國王이 臨終에 際하야 像을 立하겟다는 臣下에게 준 答言이다. 自己의 事功은 도라보지 못하고 空히 虛名의 喧傳을 是圖하는 詐欺漢이 이 世間에 有하거든 古偉人의 끼처준 이 말에 寒汗을 流함이 有하라. • 스사로 一事도 不知한다는 一事를 知하는 外에 彼는 一事도 知치 못한다. 世界 四聖의 一人되는 「소크라테쓰」의 自己를 評한 謙語이다. 自己의 不知를 知함이 卽 大知이겟지.＜66＞,1920-06-25,1920,22
kaebyok_0004,"今後의 朝鮮工業 工友俱樂部議事員 劉斗燦 有史 以來로 未曾有한 破壞殺戮의 慘禍와 無道殘暴한 毒氣는 天道正理의 和氣러은 바람으로 시쳐 버리고 世界는 다시 社會改造의 光明한 新運을 당하얏도다. 然이나 將來는 이보다 幾 百倍이나 重大無量한 國家 民族의 興亡盛衰를 주는 無形한 經濟的 戰爭場에 臨하얏슴을 吾人은 忘치 勿하라. 過去를 回顧하면 우리는 天與의 幸福으로 如此히 慘酷한 干戈的 戰爭은 僥倖으로 無事安過하얏다 할 지나 苦가 盡하면 樂이 오고 樂이 盡하면 苦가 옴은 天理의 定則이라. 우리는 將次 親愛하는 父母兄弟妻子가 散之 四方하야 炎熱과 酷寒에 風餐露宿하며 마침내 饑寒에 못 이기어 血淚를 뿌리고 荒蕪曠野에 精神은 無主의 怨魂이 되고 父母의 血肉은 禽獸의 밥이 되는 經濟的 戰爭의 悲運을 生覺치 안이치 못할 지로다. 안이 此에 對하야는 生覺이 必要가 안이라 對應과 防備가 必要할가 하노라. 此 重大한 問題를 解決하고 防備하랴면 如何한 良策이 有할가? 前者의 勝利에는 正義 正道와 人和地利 及 干戈 等 五要素로 得함은 勿論이나 後者로 言하면 正義 正道도 必要하거니와 第一은 生産力의 善不善과 多少에 依할지로다. 太古時代에도 衣食이 足하여야 禮節을 知한다 하얏거든 况且 今日과 如한 物質時代에는 다시 贅言을 不要할지라. 大抵 生産이라 함은 그 種類가 多하나 其中 主體와 主翁은 農과 工이 될지로다. 然則 爲先 生産의 主翁되는 農工業의 前途에 就하야 具體的으로 觀察할진댄 農者는 或 地文學으로는 地球의 大變化가 有하야 將次 海洋이 大陸이 된다할 지라도 此는 未淶의 春夢이요 又 農學의 高尙한 硏究와 無限한＜87＞ 發達이 有하다 할지나 一定한 地積에 豫想 外의 莫大한 增收를 企待함은 無理라 할지며 此에 反하야 世界文明이 向進함에 隨하야 人口의 漸次 增加함은 天然的 定理- 니 此 增加率을 全혀 農業發展에만 依賴한다 하면 그 結果가 何如할가? 畢竟은 過去와 如한 生存競爭의 慘酷한 殺戮之爭이 復起치 안이치 못할지라. 只今 우리는 情이라 함으로서 人生의 죽엄을 生覺할 지어다. 血盡氣衰하야 不得已 世上을 離別하는 父母 或은 他人에게 對하야도 呼天痛哭을 極盡히 하며 悲哀함을 不已하거든 况 그 慘狀을 當하야 父母를 일코 寒夜에 呼泣하는 孤兒- 며 子女를 離別하고 老來에 寂寞을 不勝하는 父母의 心事리요. 此는 當하고자 함도 안이요 죽이고자 함도 안이라. 事勢에 不得한 緣故로다. 然而 後者의 工業으로서 將來를 볼지면 우리의 希望은 遙遙茫茫하다 하겟도다. 그 硏究와 發展이 完全이 되면 人口가 只今의 幾 百倍 或 幾 千倍가 增可할 지라도 正義 正道로 安樂한 生活을 누릴 것은 不必多言이로다. 此를 確的히 證明하랴면 物質 不滅의 定則으로 生覺하야도 容易히 解得할 것이요 또한 近者 獨逸에서 行한 例를 聞할지면 우리는 元來 燃料 或은 木材로만 生覺하던 山野의 草木으로 澱粉을 製造하야 軍糧을 補充햇다는 奇妙한 傳說도 잇다. 이것은 工業上으로 觀察하면 虛言이 안이요 事實일가 하노라. 卽 米穀의 成分과 草木의 成分이 同一한 原理임으로 써라. 如此한 例로 볼진댄 工業이 發達되고 旺盛하면 우리 人類生活 上에 무삼 苦痛이 잇스며 사람의 힘으로 못할 것이 무엇이리요. 우리의 先祖가 오날날 사람의 힘으로 汽車 汽船을 製造하야 交通에 便利를 주며 저 空中을 飛行하는 飛行船 飛行機와 沈沈 黑夜에 白晝와 가티 光明을 주며 雄大한 機械를 運轉하는 電氣가 石炭과 水力을 利用하야 될줄 夢中에나 生覺하얏스리요. 然則 將來는 今日 豫想 以上의 奇異한 物件이 現出되어 人類社會의 無限한 便利를 줄 것은 當然한 理致로다. 또한 生活 上으로 볼 것 가트면 一般이 工業이라하면 巨大한 資力과 宏壯한 建物 內에 多數의 勞動的 製作만 工業으로 認定하는 人士도 不無하도다. 然이나 實狀은 不然하야 假令 一個人이 繩 一寸 草靴 一足을 製織한다 하드래도 此亦 工業이라 할지며 此를 製한 者에게는 그만한 勞動의 報酬가 有할 것이요 그만한 移益的 金錢이 自己生活에 安樂을 與할지며 또한 國家에 對하야도 그만한 國利民福이 有할 것이로다. 然則 우리 壹千七百萬＜88＞ 同胞가 各其 職業에 依하야 每日 閑居한 餘暇 三十分 式만 利用하야 平均 一錢價値의 勞動을 한다하면 一日에 對한 加外의 生産額은 拾七萬圓이 될 것이요 一年 三百六十日에는 六千壹百貳拾萬圓이 될 것은 分明하니 이엇지 莫大타 안이하리요. 此 金額을 實地 製造工業을 經營한다 하면 그 利益의 多少는 姑捨하고 純全한 勞動에 關하야 生覺할 지라도 資力 千圓에 一人의 勞動力을 要한다 하면 六萬壹千貳百名은 收容할 것이니 此 六萬一千二百名의 同胞가 無恒産 無職業하야 사랑하는 父母兄弟를 離別하고 故國山川을 멀리 떠나 耳目과 風俗이 判異한 他國에 간다하면 그 苦痛이 如何하리요. 故로 各 文明한 國의 殖民政策은 兵革을 起하야 殖民地를 得함보다 工業的 殖民政策을 쓰는 것이 可하다하야 各國이 主唱하며 經濟戰의 準備로서 工業發展政策은 益益猛烈하야 工業保護策이니 工業發展策이니 工業救濟策이니 하야 政府에서는 如此히 民間工業을 保護하며 米國에서는 化學工業發展策이란 名目으로 一般 國民에게 化學的智識을 普及시키며 技術者 及 勞動者 等을 特別優待하고 硏究機關을 完全히 하야 專門家의 便利를 주며 私設工場에도 莫大한 補助로서 硏究機關을 設備시키어 硏究케 하는 일도 잇스며 英國에서는 輸入 禁止를 始作하야 程度에 限하야서는 他國物品의 輸入을 制限하는 일도 잇도다. 然則 일로 우리 現在 工業狀態와 保護 及 奬勵며 우리의 熱誠 及 餘望 等을 畧論코자 하노라. 大抵 生産的 工業이라 함은 財産家, 經營者, 技術者, 勞動者 等의 四階給이 合하야 成함은 勿論이라. 然則 우리 社會의 所謂 財産家와 實業家로서 工業에 留意하는 者 그 몃치며 熟練한 技術이 有한 者와 學問的 技術을 硏究하는 者 그 몃치며 또한 우리 손으로 製造된 物品으로 外國에 輸出되는 者 무엇이뇨. 眞實로 可歎하겟도다. 現今 우리의 큰 工業이라 稱할 者는 元來 家內工業에 不過하는 絹麻綿의 紡績業이라 할지나 그 統計를 볼지면 年 生産額은 絹麻綿布 合하야 六百萬圓에 不過하나 輸入額은 壹千五百萬圓에 超過한 즉 每年 衣次地로 他國에 奪取되는 金額은 九百萬圓이 될지니 其他는 此로써 推想할 지라도 可知르다. 또한 保護와 奬勵로 言할지라도 保護를 안이하며 奬勵를 안이 시킴은 안이라. 卽 此를 感受할 者가 無한 故로다. 一家庭으로 볼지라도 그 父母된 者가 如何히 養育과 敎育에 熱誠이 有하다 할 지라도 此를 受할 만한 子女가 有하야만 될 것이며＜89＞善良하고 建全하야만 될 것이라. 萬若 子女가 有하야도 不良하면 못할 것이요 建全치 못하면 中途에 失敗를 不免할 것이라. 우리는 工業의 歷史的 民族이며 工業에 適合한 天才가 有하도다. 高麗의 文明은 무엇을 標準하며 此文明은 誰의 手足으로 成하얏는요. 此는 工業이 發達함이 안이며 發達시키이는 卽 우리의 祖上이 안인가. 如此이 錦衣玉食으로 談笑和樂하던 歷史的 家庭으로 今日에 至하야는 糊口의 生活도 오히려 過하지 안이 하리요. 우리는 工業에 對한 天才가 잇스며 豐富 無限한 材料가 有하도다. 日本 某 專門家의 말을 聞하면 朝鮮은 燃料 水力 及 氣候 等의 關係로 工業發展에 三大 缺点이 有하다 하나 此는 其一만 知하고 其二는 未知하는 說이라 或 燃料와 水力이 不足하고 氣候 不",1920-06-25,1920,30
kaebyok_0005,"衛生眼으로 본 二大害毒 洪濟醫院長 劉洪鍾 世間의 千事萬物이 利害의 二面을 떠날 수 업스며 得失의 關繫를 免할 수 업는 것은 事實이라 이것이 또한 무슨 까닭이며 이에 무슨 眞理가 잇는가. 이에 對한 判斷의 善否는 人生에 至大한 關繫가 잇스며 利害 二面에는 無限한 眞理가 徘徊하며 至上한 敎訓 感化가 잇슴을 알지로다. 곳 이것이 造物主가 人類에 對한 試驗이며 鞭鞬이며 또한 鍛鍊이라 하노니 勿論 利害는 物質的으로만 論함이 안이오 精神的 方面도 亦然하도다. 然則 利害關繫는 何者로부터 生하는가. 此 利害를 普遍的 眞理上으로 論하면 生物만 利害關繫를 떠날 수 업는 것이 안이라 無生物도 또한 同一하니 生物은 慾으로부터 生하며 無生物의 利害는 變化로부터 生한다 할지로다. 然則 無生物의 利害는 自然이 주는 利害요 生物의 利害는 自然이 주는 以外에 自己가 造成함이 또한 만토다. 勿論 無生物의 利害는 自然的 以外에 人爲的도 包含하엿나니 無生物의 利害는 無生物 自體가 意識함이 안이오 宇宙 眞理가 公平되게 指示함으로 아나니라. 이에는 無生物의 利害는 論치 안이하고 生物의 利害關繫로부터 本論에 入코저 하노라. 抑生物의 慾은 多端하니 곳 食慾 性慾 知慾 등이 是也라. 이 慾으로부터 生하는 모든 問題는 이로 말할 수 업도다. 이 意味에 잇서서 人生은 自覺을 必要타 하나니 이 自覺은 造物主가 人生에 對한 試驗으로부터 鞭韃로부터 覺醒하나니 自覺이라 함은 卽 利害를 超越한 理性의 主宰 得失 關繫를 解脫한 正義의 判斷이 곳 이것이로다. 우리의 理性은 宇宙眞理와 無時 交感하나니 理性이 가라치는 길은 곳 人生의 眞路라. 그럼으로 眞路를 行하는 者의 幸福을 俗稱 利라 하고 眞路를 行하지 안이하는 者의 受한 罰을 俗稱 害라 하면 以上 利害는 곳 自我에 잇는 것이오 自我의 利害는 自覺 有無에서 生하며 自我의 利는 眞路를 行함에 잇다할 지로다. 이 自覺으로 害毒을 未然에 防止하며 苦痛을 全滅하야 世界로 하여금 樂園을 作成코져 努力하며 勇氣를 부리며 正路를 부르지즘이 또한 이 때가 안인가. 平和를 利라 하면 戰爭은 害毒이오. 正義가 利라 하면 不正義는 害毒이다. 自覺잇는 人類世界에는 害毒은 放任키 不可하며＜108＞ 또 撲滅치 안이치 못하리라. 아- 利害의 判明法이 너무 張皇하외다. 이 見地로부터 우리는 害毒 撲滅隊를 組織하야 急先着手할 最大 害毒을 調査하니 最大 害毒이 何者오. 不肖가 엇지 全體의 害毒을 觀察할 能力이 잇스리오. 다만 衛生眼으로 보는 것을 調査하야 讀者 諸位의 參考에 供코저 하노라. 무릇 衛生眼으로 보는 害毒 中 最大한 者 何者오. 或 가르대 傳染病의 害毒이 만타할지며 或 이르되 戰爭의 害毒이 만타할지며 또 말하대 不可抗力의 天災로부터 밧는 害毒이 偉大타 할지로다. 그러나 不肖- 此에 左袒치 안이하고 首肯치 안이한다. 傳染病은 徵菌의 有毒作用으로 因함이오. 戰爭은 國境으로 말미암는닊�하며는 此는 民衆 對 民衆的 爭鬪가 偉大타 할지나 이보다 더 至大한 害毒을 調査하엿스니 들기에 좀 바쁨니다. 卽 他物이 안인 自我, 民衆이 안인 個體, 大自然이 안인 小自然 곳 根本되는 自我가 自我를 害롭게 하는 것보다 더 크고 根本的인 害毒이 또 다시 업는 絶對的 最大 害毒이니 이 害毒 가온대 衛生眼으로 본 害毒 中 最大한 者 二- 니 酒와 色이라 하면 否認할 이 업스리다. 噫라. 人生歷史가 생긴 以來 此 2大 害毒에 장사지낸 偉人 豪傑 志人 才士가 몃몃치며 이 害毒으로 因하야 自己의 目的 立志한 事業을 失敗 成功치 못하고 慘風悲雨乾坤 中에서 長嘆 不及하는 人類가 幾何數- 며 此로 因하야 社會 國家 民族에 及하는 利害 또한 적지 안토다. 이것이 「알콜」 不正性慾의 罪인가 自我의 過失인가. 「알콜」은 사람이 먹지＜109＞ 안이하야도 消毒用으로 醫藥用으로 工業用으로 不可缺할 者- 며 性慾은 不正性慾이 안일지라도 生殖慾 人口 增殖上으로 生命循環 眞理上으로던지 自然이 준 利器라 업지 못할 것이어늘 利物 利器로 反히 至大한 害毒을 바다 아까운 靑春을 장사케 하니 人生 自我의 罪임은 明白하다. 勿論 徹底한 自覺이 업슴으로 밧는 害毒인 同時 自招의 害毒이다. 不肖가 每日 臨床診察에 人生의 生命을 證明하는 細流의 脈搏을 만저볼 때 「미크로스코푸」(聽診器)속에서 眞理의 가라치는 虛僞업는 소식을 들을 때 「함메루」(打診槌) 끄테 人爲로 抵抗할 수 업는 모든 反射作用을 보고 잇슬 때 愛惜하다. 이 害毒으로 말미아마 敗北軍이 된 患者 만흠에는 놀라지 안일 수 업도다. 以上은 個體에 對한 害毒이라. 害毒을 種別하면 個體에 對한 害毒은 勿論이고 社會醫學上으로 볼 때에는 社會에 對한 害毒 國家 民族에 미치는 害毒으로 分別할지로다. 個人 健康上으로 보면 「알콜」로는 神經衰弱, 精神病, 動脈硬化症, 腦出血 肝硬化症 等은 此로 因함이 多數임은 우리 臨床家의 恒言하는 바라. 不正性慾으로부터 본 害毒은 梅毒, 淋疾, 橫痃, 軟性下疳龜頭炎이 最多한 者라. 이것을 고치고저 醫者는 名藥을 發明하야 特效를 주나 더욱 밋고 尤甚할 뿐이니 良醫도 所用이 업고 다만 醫할 것은 自覺이 잇슬 뿐이로다. 이러한 害毒을 가진 個人이 集合形成한 社會는 엇더한 害毒을 바들가. 社會 醫學의 見地로 볼 때에는 不健全한 分子로 組織된 社會는 또한 不健全함을 免치 못할 것은 勿論이다. 此로 因하야 밧는 社會 害毒은 多端하니 健康率로 보던지 活動力으로 던지 經濟的으로 던지 劣 등은 免치 못할 것이다. 實際를 觀察하면 每日 泥醉하야 寢食作業時間에 私法이 업고 酒는 性慾과 密接한 關繫를 가졋다. 그럼으로 性慾衛生, 性慾論理는 自己 意識界를 떠낫스며 酒魔로 不正性慾을 亂用하면 花柳病의 敗北軍이 되고 마니 이러한 私法이 업는 生活에서 무슨 힘을 볼 수 잇스리오. 古來로 學者- 이르되 酒夫 子孫에는 偉人이 업고 精神病者가 頻出한다함은 實際 事實이라 低腦兒가 엇지 明晳한 精神을 가졋스리오. 이 人生의 心理에는 酒色世界가 極樂이오 天堂으로 알 것이다. 이에 취한 腦가 엇지 社會의 發展을 企圖하며 大勢를 洞觀하야 나의 立場을 安全 鞏固 優勝하게 하겟다는 主見 目的 遠慮가 잇스리오. 또한 梅毒으로 말하면 全身 어대던지 犯하지 안이 하는 곳이 업고 至於 精神病까지 梅毒으로 因하야＜110＞ 生하나니 그 毒性이 猛烈함을 알 수 잇다. 이 花柳病에 對하야 「에루리히」 「하다」 兩氏는 醫藥을 가진 撲滅隊長이엇스나 아즉 功을 이루지 못하고 一夫一妻主義를 提唱하는 「에렝케」- 氏는 性慾論理를 가진 先鋒隊長이지만은 아즉 圓滿하게 貫徹치 못하엿다. 即 梅毒 撲滅 劑 606號로도 根絶은 絶望이오 倫理上으로도 아즉 完全한 功을 이루지 못하엿스니 將次 무엇으로 撲滅하리오. 이것이 害毒되는 줄을 누구나 다 알앗지만은 이 害毒을 撲滅하고 幸福의 生活을 누리고저 覺醒 實行함이 人生의 本能이 안인가. 卽 生活慾이다. 그럼으로 不肖는 이것이 試驗問題라 한다. 造物主가 人類에게 如此한 害毒物을 노코 試驗한다. 이 問題의 解答은 眞理 眞路의 自覺일 것이다. 다시 말하면 造物主가 人類에 對한 첫재 試驗이 利害問題이다. 害를 取하는가 利를 取하는가. 世人은 財物에 對한 利害에는 銳敏하나 이러한 根本的 利害 最大한 利害 自覺을 必要로 하는 利害에 落第者가 만핫도다. 衛生眼으로 본 害毒 中 무엇보다 더 至大한 者 酒色 2",1920-06-25,1920,36
